,User,Partition,Type
275,newyorker,1,m
276,wizkhalifa,0,c
277,senjohnmccain,1,p
278,weatherchannel,1,m
279,tppatriots,3,p
280,ericgarcetti,1,p
281,barackobama,1,p
282,davidaxelrod,3,p
283,robertdowneyjr,0,c
284,ericcantor,1,p
285,wendydavis,3,p
286,nflnetwork,1,m
287,nickjonas,0,c
288,life,3,m
289,jimmyfallon,0,c
290,jeffarazzi,1,p
291,justinbieber,0,c
292,natgeotravel,1,m
293,preetbharara,1,p
294,berniesanders,3,p
295,pitbull,0,c
296,stevemartintogo,0,c
297,chrischristie,3,p
298,marvel,0,m
