,User,Partition,Type
275,newyorker,1,m
276,wizkhalifa,0,c
277,senjohnmccain,1,p
278,weatherchannel,0,m
279,tppatriots,1,p
280,ericgarcetti,0,p
281,barackobama,1,p
282,davidaxelrod,1,p
283,robertdowneyjr,0,c
284,ericcantor,0,p
285,wendydavis,1,p
286,nflnetwork,0,m
287,nickjonas,0,c
288,life,1,m
289,jimmyfallon,0,c
290,jeffarazzi,0,p
291,justinbieber,0,c
292,natgeotravel,0,m
293,preetbharara,0,p
294,berniesanders,1,p
295,pitbull,0,c
296,stevemartintogo,0,c
297,chrischristie,1,p
298,marvel,0,m
